;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
10;ARN325;Аффективный_прайминг 0.0;194.5;19.86082474226804;19.440721649484537;19.5922293814433;0.14778092783505153;0.15463917525773196;-0.10450257731958763;126.54381443298969;59.402061855670105;87.16632731958764;26.400755154639175;1.6365541237113403;1.532868556701031;1.5793195876288655;0.03755412371134021;1.7371134020618557;0.0;0.5025773195876289;2.1122061855670102;85.93298969072166;0.0;2.5659742268041237;1.4388788659793816;1.794229381443299;0.26497164948453605;663.7458221649483;1.4942603092783502;18728.744845360823;1122.9123711340205;47.991927835051555;112.1501969087289;56.95314009569536;55.98102383816173;56.23299170472373;2.3104052411297813;0.7821021984352501;0.31601569563865195;181.41783153781435;77.89689200379858;111.81892177918277;53.717059852703834;1.8502112051122712;1.7287621837905789;1.7790059663613227;0.08599209541525973;8.457705317810541;0.0;6.278423209008949;3.002721958742106;127.16117524725642;0.0;2.682339275520177;1.4597336641667045;1.7939274458846781;0.30017322599199303;6571.274876382707;2.5723131290480117;61479.62107206503;3312.0000745159005;48.27856914948282
11;ARN325;Методика НПА 0.0;13.5;162.0;131.96153846153845;145.37496153846152;13.771884615384616;1.4230769230769231;-0.6122307692307692;1110.2307692307693;489.9230769230769;749.7056538461537;254.0461153846154;3.4681538461538466;3.1600769230769234;3.3116153846153855;0.12434615384615387;2.923076923076923;1.1923076923076923;0.07692307692307693;0.9611538461538462;722.2307692307693;117543.17307692308;5.627461538461538;2.3537307692307694;3.3231538461538466;0.5838076923076924;2815.1958461538457;16.28173076923077;128714.57692307692;4561.346153846154;47.105500000000006;7.648529270389178;98.03795183499092;70.61641779033019;75.80550836053052;34.999775252223465;0.8086075400626399;0.6567308920824302;835.3220843575157;560.1256946848215;611.2230762471548;259.5171748068057;0.23787689123707537;0.2820765744370735;0.22900394353339454;0.08820201462900598;1.4946056850708662;0.7493587001820033;0.271746488194703;0.4224014860113721;785.0117098587667;124457.07968540338;1.1517001078672948;0.20684497725442746;0.20676415401276738;0.1935067997215125;3339.9882714545897;9.039631216184397;70744.50643784185;4212.810320366277;16.756894335765207
12;ARN325;Многозадачность 0.1;259.0;108.74081237911025;105.36557059961315;106.73081818181818;1.4738839458413928;0.562862669245648;-0.49337911025145065;348.36170212765956;185.79303675048357;261.5127601547389;73.5841837524178;3.456466150870406;3.1773907156673116;3.3100928433268857;0.12171566731141199;2.7949709864603483;0.0;0.3191489361702128;2.777191489361702;223.56673114119923;0.0;5.745998065764024;2.51016247582205;3.3790193423597676;0.677110251450677;1308.1807833655705;3.9242514506769828;42038.87620889748;1069.0696324951643;84.6255744680851;149.38931242450602;120.93778646669035;116.99175008312737;117.52158689765733;13.202624915558417;0.630625017957785;0.5113601934739831;155.15521961520125;151.24309744600777;138.22257674005147;59.7897854223598;0.5041566460487422;0.43053774081980695;0.4424756716991139;0.11855542977223038;3.674305008524498;0.0;2.1639848155748678;1.0547108370045652;160.32170267434904;0.0;1.1002913365059501;0.3359029031910159;0.3274373003670469;0.21949387127317938;10242.328663464841;5.048418064704019;47862.19519750615;1386.2757267191676;16.974131033824836
13;ARN325;Переключение_задач 0.0;184.5;54.016304347826086;53.33695652173913;53.59103260869565;0.2587880434782609;0.22554347826086957;-0.19291847826086955;266.29891304347825;185.98097826086956;224.4067826086957;37.72203260869565;3.234619565217392;3.0968940217391303;3.164217391304348;0.06186956521739131;1.8206521739130435;0.0;0.09782608695652174;3.3245108695652177;209.10326086956522;0.0;5.112733695652174;2.5955733695652174;3.3106657608695653;0.5541494565217391;747.4399429347825;2.8449402173913048;25537.134510869564;657.3967391304348;83.82223641304347;106.3766891757776;115.16667109569535;114.47518224418805;114.64245686761073;3.518685748840568;0.5174868301299039;0.3998913665643694;146.75118537011772;135.0804066415294;129.64501084709696;51.34978743073329;0.9581371838361152;0.9135810051895683;0.9285859816755222;0.09304614511223137;2.7759982584654908;0.0;0.8616539777087246;1.935042298614998;138.81613185596333;0.0;1.5057185036611271;0.546321830321801;0.6622713782453657;0.2243820019052227;2810.6907728156393;3.7520614187602623;58105.81815259821;1018.6781466291771;24.37164513205036
14;ARN325;Стоп-сигнал 0.0;146.0;71.02061855670104;70.17525773195877;70.5979381443299;0.422680412371134;0.29896907216494845;-0.2837250859106529;306.68384879725085;251.39518900343643;277.93040206185566;26.092391752577317;3.228512027491409;3.1273092783505154;3.1773161512027492;0.046546391752577326;1.4845360824742269;0.0;0.06529209621993128;2.601659793814433;275.9003436426117;0.0;5.024288659793815;2.6706701030927835;3.3578316151202747;0.5666048109965636;532.7849209621994;3.1751649484536086;19447.852233676975;633.0927835051547;79.14135051546393;84.1486779456457;121.73801543065905;120.92602557585062;121.18695244955191;5.9452995949214875;0.47339453080785726;0.4536139175891719;163.5976025674745;170.36682080718333;157.91498911723488;44.94303654847684;0.8381657286288577;0.8070161006917299;0.816096505690539;0.08684997218174649;1.4295892976307785;0.0;0.6942111627765155;1.2428137948575535;166.73040504178817;0.0;1.2263399423973893;0.3606643024595171;0.4446670693712819;0.2146951451618896;998.9874128961427;3.4513400136670924;39646.36783377323;785.138042979672;21.908216924427002
15;ARN325;Тест Саймона 0.1;15.5;74.5;60.166666666666664;64.1738;4.564566666666667;0.5666666666666667;-0.24936666666666665;516.5666666666667;319.96666666666664;387.3286333333333;75.352;3.4699999999999998;3.2715333333333327;3.369033333333333;0.08163333333333332;2.8333333333333335;0.0;0.6666666666666666;1.5059999999999998;407.53333333333336;0.0;5.017099999999999;2.6630333333333334;3.3877;0.49093333333333333;3665.867333333333;7.107600000000001;56921.23333333333;2759.0333333333333;75.68133333333331;8.803408430829505;126.97019742633607;98.1673740778133;101.81644498342136;22.75488496501936;1.3308885632599339;0.465698176885011;425.672424105295;256.6307535704965;241.53144931121946;127.0464171306068;0.22707237187505994;0.22094448254667073;0.17459776104211516;0.093280253789998;5.388898763667534;0.0;3.294021055282385;0.5826678831624115;362.1293094760616;0.0;0.9211356315571221;0.2259121714193423;0.14840209822849776;0.12952138242679131;15017.318456810377;3.379456614146208;93416.49112209454;7822.992004048215;10.762429219866846
16;ARN325;Тест Струпа 0.1;20.5;198.925;173.225;184.032125;10.624825;1.225;-0.540975;461.075;114.225;255.58604999999997;123.94760000000001;3.6979749999999996;3.117575;3.4;0.191225;7.175;0.0;3.125;2.418375;265.075;0.0;6.712000000000001;2.43865;3.4625500000000002;0.7503;7307.6396;2.916625;67618.3125;3995.675;83.32365;11.69045194450012;147.77328225602201;120.37643680746469;126.43990565546727;31.619852493928885;2.1541551976087088;0.6277934286869878;191.3198942166677;47.53594456451903;76.2548839824501;67.04261270909375;0.3011994387828054;0.18196574593122655;0.14581477537598417;0.08513111682153623;9.73465261519185;0.0;7.34214214531776;0.6806266225758248;149.79753643861076;0.0;0.7144836758645526;0.1601362480786844;0.14473493898883769;0.13196409768161596;24725.690659329775;2.694094612081423;99118.4224596044;10004.12133121222;13.753172326915932
17;ARN325;Фланкер 0.1;51.5;16.04901960784314;13.323529411764707;14.294117647058824;0.9248529411764705;0.1568627450980392;-0.0758921568627451;269.44117647058823;201.6078431372549;234.16786274509806;30.532127450980393;3.4388039215686272;3.319147058823529;3.372745098039215;0.05005882352941175;2.3627450980392157;0.0;0.5784313725490197;3.348529411764706;236.66666666666666;0.0;5.105294117647059;2.8412549019607836;3.477392156862745;0.5082156862745099;614.5331470588235;1.3227941176470592;19206.975490196077;850.2058823529412;94.49761764705882;29.588849251026982;62.70193160303824;51.343371696090315;54.07138447016752;9.340556846670454;0.8294707609981231;0.27213129864139546;103.13545582440193;104.60232631518959;90.31960413689998;41.17102620659809;0.533874425091376;0.5018992521888227;0.5038373084553927;0.0734777966772467;7.115440212631277;0.0;5.645354305782579;1.3204986659778022;104.73004744715735;0.0;0.9082037607575539;0.21605810028440298;0.18815698926998028;0.14115426765159117;3544.639106185888;0.9172446399243802;50618.763295943725;3019.0208573957884;16.257065783894205
18;ANI18;CorsyTask 0.0;4.5;255.625;156.375;196.822875;45.866375000000005;2.125;-0.24512499999999998;713.375;89.125;248.60425;140.85975000000002;4.932625;3.3377499999999998;3.9996250000000004;0.399875;31.125;0.0;17.0;2.551125;240.0;0.0;7.013624999999999;2.3973750000000003;4.002125;0.62775;7824.21725;6.398375;498920.375;12232.875;95.08925;2.449489742783178;74.73560539853621;56.244206050807705;34.74826286074292;48.565992640169526;1.1259916264596033;0.626401614096625;198.53026937256408;9.234059624177068;34.59434736134131;33.8916662438676;0.5496728734958118;0.13488698973585247;0.37261505893194535;0.15072153841723201;14.176817091898409;0.0;13.114877048604;0.294802809397352;90.4954616068042;0.0;1.0950046232779111;0.7918609072485971;0.359555057377468;0.2552134960605112;4351.02514688638;3.4961456711028824;156743.16130827117;5333.325723022844;2.745991038899121
19;ANI18;DemandSelectionTask 0.0;307.5;52.5586319218241;46.42345276872964;49.07410260586319;2.580226384364821;0.2996742671009772;-0.18800977198697066;452.54397394136805;144.942996742671;273.43432899022804;115.32818241042345;5.137913680781759;4.709032573289902;4.931337133550488;0.15656188925081435;5.765472312703583;0.0;1.3420195439739413;2.6128322475570034;281.0016286644951;0.0;5.559610749185668;4.447475570032573;4.935972312703583;0.21557980456026057;979.4818061889251;2.3561498371335503;82618.74511400651;2264.584690553746;95.50476221498371;177.39081148695385;114.37996114986255;101.84908631002136;105.24173147319266;17.946362448365736;0.8948465240226028;0.4103605344775712;155.10288282994352;95.88086514841464;93.7567917171979;55.63105363694123;0.3042413516287947;0.38669497940089265;0.3257185937364281;0.08495037557475035;11.537599220800635;0.0;9.436157585414675;0.6434880450684384;156.5705621868604;0.0;0.4340009358832787;0.4421634804547749;0.3230821958388486;0.08355933498182284;5521.103013537374;3.0196039648860036;82335.15538948834;4166.9681227733145;9.263723067372956
20;ANI18;Go_NoGo 0.0;125.5;52.588;51.16;52.014;0.635304;0.22;-0.19258799999999998;357.404;209.56;278.04962800000004;65.14194;3.874652;3.649532;3.7529040000000005;0.091536;2.828;0.0;0.54;2.898776;322.284;0.0;4.813964;3.35004;3.7689880000000002;0.28484;558.9068759999999;3.225052;53577.0;1105.604;92.083076;72.31297716638879;115.56184672144471;112.23898055052034;113.89005479992235;7.092428080416999;0.4780314385319229;0.4015926254342986;100.23607067046183;127.79240193363559;95.95354759219549;56.2612840083255;0.4946087769794024;0.4395760564608298;0.44341805677746726;0.11359058052468851;3.2249055899757795;0.0;1.7903130685816202;0.9662650476932166;122.8310106312358;0.0;1.2177793844620968;0.30865441612647876;0.44530677555300424;0.2553275052550332;2216.1434419480815;3.793750429665392;63065.61651381098;1605.5300714797288;12.683304854110906
21;ANI18;IowaGamblingTask 0.0;50.5;13.15;9.83;10.715;1.07978;0.14;-0.0366;373.53;153.45;250.57657000000003;88.17745000000001;3.9643199999999994;3.66141;3.8169500000000003;0.11628;4.88;0.0;1.02;3.1149899999999997;212.08;0.0;4.51685;3.4474300000000007;3.8264000000000005;0.19213999999999998;553.20919;2.9099300000000006;113037.515;1651.98;98.31380999999999;29.011491975882016;64.8283475530932;50.888083779084;52.95377510602809;10.797799999999995;1.0152374454811397;0.20054582085554976;87.04154992956764;63.77095615156518;52.03905642186337;39.35679647192881;0.2717460519817662;0.27163340919316054;0.2530803112440672;0.059583246238546224;8.266129014774018;0.0;5.88093993724256;0.6429664599229564;98.20496809009082;0.0;0.7651057413551053;0.30800132017951354;0.24473931709746466;0.13240792646174546;2202.4688631104236;3.0934246925347706;101315.44604052823;2991.9130766420703;6.508967023346339
22;ANI18;Nawon 0.0;26.0;77.92156862745098;69.0;71.74509803921569;3.0596470588235296;0.5686274509803921;-0.26272549019607844;325.2549019607843;168.13725490196077;231.7353921568627;59.144215686274514;2.9376470588235293;2.7393725490196084;2.8454901960784316;0.06962745098039216;4.098039215686274;0.0;1.9019607843137254;1.1598431372549018;209.47058823529412;0.0;3.1461960784313723;2.6027450980392155;2.852470588235294;0.10560784313725491;3551.1139999999996;1.9591960784313722;44552.17647058824;2799.470588235294;42.73598039215686;14.866068747318506;143.83279780874108;132.23978221397675;134.10057168219006;16.469596520648015;1.5653102179540552;0.46177600970303223;385.97517242109006;308.9476343724188;322.9036947244846;91.74794400602418;2.4860652270085706;2.3387108240292074;2.4130744735506946;0.08915805309321503;11.766486139813848;0.0;8.734425915790425;1.195369455399443;314.24470419984334;0.0;2.6716138794339863;2.244791418757095;2.418173205979598;0.10951147491133019;22985.738378978604;2.4138401108574516;114372.89601911038;5660.537297299405;41.35193436611651
23;ANI18;PasatC 0.0;130.5;100.78461538461538;97.6;99.01016153846153;1.4453192307692309;0.5884615384615385;-0.513523076923077;413.08846153846156;115.4423076923077;231.52731153846153;104.44635769230769;4.644003846153845;4.2124538461538465;4.433784615384615;0.1465346153846154;6.7;0.0;1.6115384615384616;2.784026923076923;224.19230769230768;0.0;5.558303846153847;3.9438692307692307;4.533069230769231;0.24711538461538463;1145.0610230769228;3.9028615384615386;161526.38653846155;2475.673076923077;94.77330384615385;75.1997340420829;109.09586196692841;104.45169210958711;105.83714019411151;10.710040339033345;0.666244545104719;0.5152390863159705;148.166802660891;40.69303748398858;60.37384291223619;50.587514125261116;0.6846533463135595;0.6754588043080024;0.6692921286182539;0.0822952751417863;7.9856531586750235;0.0;6.919215419795948;0.762059308212779;94.46403136884018;0.0;0.6035051189149753;0.5244176455872428;0.25054617368857407;0.09217966631579266;5616.640717768106;1.8094720608662458;84690.65586581704;2844.283083573787;7.1594669688446375
24;ANI18;VisualSearch 0.0;26.0;149.2549019607843;96.80392156862744;123.09933333333333;25.448196078431376;0.9803921568627451;-0.042607843137254894;438.5882352941176;116.49019607843137;232.08958823529414;105.88860784313727;4.106627450980392;3.3761176470588232;3.705901960784314;0.24670588235294122;8.784313725490197;0.0;3.2549019607843137;2.667215686274509;228.7450980392157;0.0;5.07156862745098;3.110294117647059;3.712607843137255;0.32486274509803925;1857.6653725490198;2.744078431372549;142146.1568627451;3844.0;84.37290196078432;14.866068747318506;182.4395618430668;111.57939229227647;141.9531089010264;51.832440106180464;1.2245847635575313;0.48452645246390313;232.06509228839985;44.41187793778579;66.81023197061255;67.25727818937618;0.9305700180165769;0.72668258949995;0.7982875485663535;0.12775246285182093;9.761790256894884;0.0;7.084753029583747;0.9301164725715914;112.98988328824043;0.0;1.397193290205789;0.7131952129429262;0.8002416154745108;0.14827178013470305;3285.580133203188;1.4893405902363268;131575.2988911479;4253.131820200263;20.39824191272856
25;AKV268;CorsyTask 0.0;4.5;241.5;227.25;234.375;7.125;0.875;-0.61125;836.875;91.25;263.96825;179.26775;3.683125;3.001125;3.320375;0.201125;27.625;0.0;13.125;2.67325;262.625;0.0;5.3875;2.6342499999999998;3.317875;0.363125;4170.316;1.9115000000000002;381610.5;12778.375;83.143375;2.449489742783178;202.8975814824528;200.66799161087664;200.7770173956315;20.152543263816604;0.6408699444616557;0.5375988281237227;478.75566016795784;11.360960723962942;75.56608995867694;106.64465636971356;0.4028322719019844;0.27483992094100357;0.330437777803931;0.11094971512227639;15.212189661114348;0.0;8.822657519947473;0.9852529406923164;280.744386790343;0.0;0.8819823451423828;0.2715567554463917;0.2379162142435861;0.32432278343826365;3409.1598924557857;0.574647469572184;181028.19593978804;3173.2215688476595;32.705110277567584
26;AKV268;DemandSelectionTask 0.0;307.5;54.229641693811075;48.40879478827362;51.26547068403909;2.40678664495114;0.28501628664495116;-0.170114006514658;328.0244299674267;116.185667752443;196.39801954397393;78.16971335504886;2.0163843648208473;1.8146156351791531;1.907558631921824;0.06970032573289903;3.5846905537459284;0.0;0.9641693811074918;1.25557003257329;184.8615635179153;0.0;2.77992671009772;1.749148208469055;2.0007899022801303;0.15062214983713354;2986.1722280130293;2.286175895765472;42428.58876221498;3049.0798045602605;43.78792345276873;177.39081148695385;125.42533587158974;113.32190353759327;117.69735128356267;17.139972441832303;0.8249001618735116;0.3969939369845826;490.1928784976098;261.3234070206768;297.4835299350803;162.29030393530988;1.8249824917213762;1.6346093173523282;1.7160963029581149;0.09879508065051626;9.078333751579395;0.0;6.292906455529871;1.280290663679563;311.1338450698658;0.0;2.483172966174112;1.5237706608732355;1.721606904209604;0.17938319341439668;36541.448887872706;7.061589231520043;73019.28923426454;4343.378524827655;44.36738136789656
27;AKV268;Go_NoGo 0.0;125.5;26.84;26.644;26.742;0.098;0.116;-0.10452;285.064;176.408;223.776748;46.76716;2.4947399999999997;2.3721600000000005;2.432976;0.051368;1.84;0.0;0.272;1.9507000000000003;226.88;0.0;3.4709080000000005;2.308232;2.547144;0.230628;248.37340799999996;1.8400720000000002;19792.136;1056.656;67.34523999999999;72.31297716638879;85.47391156506723;85.10992929298571;85.27803827038343;1.5495160534825059;0.33314854315639575;0.317025535819192;243.8154296984425;169.3437413871205;176.53921893830244;80.52398079371055;1.5088621715088633;1.426734347379346;1.462846918804364;0.095320767784803;1.8275007622828994;0.0;0.795327721595919;1.4015854139833088;190.19605610799647;0.0;2.0363969745824004;1.2861510409655263;1.405445666452246;0.21781144349106787;430.1324537554826;2.6427221033012733;25344.457542349726;774.5317705027162;42.13281680836482
